COMPETITION_WYID,MATCH_WYID,TEAM_WYID,SHOTS,FOULS,CORNERS,REDCARDS,YELLOWCARDS,OFFSIDES,DRIBBLES,GOALS,AVGDISTANCE,XG,PROGRESSIVERUNS,TOUCHESINBOX,FOULSSUFFERED,SHOTSONTARGET,SHOTSBLOCKED,SHOTSOUTSIDEBOX,SHOTSOUTSIDEBOXONTARGET,SHOTSONPOST,SHOTSWIDE,SHOTSFROMBOX,SHOTSFROMBOXONTARGET,FREEKICKS,SHOTSFROMDANGERZONE,TOTALTHROWINS,LEFTTHROWINS,RIGHTTHROWINS,MATCH_WYID.1,DATE,DATEUTC,MATCHSTATUS,COMPETITION_WYID.1,SEASON_WYID,ROUND_WYID,GAMEWEEK,weekday,Hold,Total Cards,Total Rain,Kategori med nedbør,MATCHLABEL
335,5214178,7499,9,7,4,1,1,2,24,1,21.7,0.7921,9,8,11,4,2,4,2,0,3,5,2,4,3,16,5,11,5214178,2021-04-18 14:00:00,2021-04-18 12:00:00,Played,335,186212,4423740,3,Sunday,Sønderjyske,2,,Vejrdata mangler,"OB - SønderjyskE, 1 - 1"
335,5214178,7460,12,11,6,0,3,1,33,1,17.4,0.9287,19,16,7,3,3,3,1,1,5,9,2,5,4,19,11,8,5214178,2021-04-18 14:00:00,2021-04-18 12:00:00,Played,335,186212,4423740,3,Sunday,OB,3,,Vejrdata mangler,"OB - SønderjyskE, 1 - 1"
335,5214146,7458,12,12,4,0,3,1,47,2,18.3,1.257,30,33,11,3,5,4,1,0,4,8,2,1,6,19,6,13,5214146,2021-04-18 16:00:00,2021-04-18 14:00:00,Played,335,186212,4423739,3,Sunday,Nordsjælland,3,,Vejrdata mangler,"København - Nordsjælland, 2 - 2"
335,5214146,7452,10,13,1,1,2,1,20,2,24.0,1.085,2,8,12,5,1,4,2,0,4,6,3,2,2,15,7,8,5214146,2021-04-18 16:00:00,2021-04-18 14:00:00,Played,335,186212,4423739,3,Sunday,København,3,,Vejrdata mangler,"København - Nordsjælland, 2 - 2"
335,5214147,7453,14,10,7,1,4,0,21,2,18.7,1.655,17,13,7,5,4,6,1,0,5,8,4,1,5,28,17,11,5214147,2021-04-18 18:00:00,2021-04-18 16:00:00,Played,335,186212,4423739,3,Sunday,Brøndby,5,,Vejrdata mangler,"Brøndby - AGF, 2 - 2"
335,5214147,7457,7,8,4,0,2,3,14,2,15.6,0.9307,9,10,9,3,2,1,0,0,2,6,3,3,4,20,13,7,5214147,2021-04-18 18:00:00,2021-04-18 16:00:00,Played,335,186212,4423739,3,Sunday,AGF,2,,Vejrdata mangler,"Brøndby - AGF, 2 - 2"
335,5214148,7455,18,10,8,0,3,1,28,0,16.7,1.367,18,25,10,6,6,5,2,1,5,13,4,4,10,30,16,14,5214148,2021-04-19 19:00:00,2021-04-19 17:00:00,Played,335,186212,4423739,3,Monday,Midtjylland,3,,Vejrdata mangler,"Randers - Midtjylland, 0 - 0"
335,5214148,7462,6,11,6,0,1,2,24,0,23.1,0.515,14,7,10,1,2,4,1,0,3,2,0,2,1,16,4,12,5214148,2021-04-19 19:00:00,2021-04-19 17:00:00,Played,335,186212,4423739,3,Monday,Randers,1,,Vejrdata mangler,"Randers - Midtjylland, 0 - 0"
335,5214179,7484,11,14,6,1,4,1,47,0,18.1,1.084,22,29,17,1,5,4,0,1,4,7,1,2,3,22,9,13,5214179,2021-04-21 18:00:00,2021-04-21 16:00:00,Played,335,186212,4423740,4,Wednesday,Lyngby,5,,Vejrdata mangler,"Lyngby - SønderjyskE, 0 - 1"
335,5214180,7460,14,14,5,0,1,3,31,2,16.0,1.976,14,21,12,5,5,5,2,0,4,9,3,2,7,29,13,16,5214180,2021-04-21 18:00:00,2021-04-21 16:00:00,Played,335,186212,4423740,4,Wednesday,OB,1,,Vejrdata mangler,"AaB - OB, 3 - 2"
335,5214180,7454,12,13,3,0,2,4,23,3,18.1,3.118,12,14,11,7,2,5,1,0,3,7,6,2,7,28,14,14,5214180,2021-04-21 18:00:00,2021-04-21 16:00:00,Played,335,186212,4423740,4,Wednesday,AaB,2,,Vejrdata mangler,"AaB - OB, 3 - 2"
335,5214179,7499,7,19,4,0,2,2,23,1,23.0,0.3965,14,7,13,1,3,6,1,0,3,1,0,4,0,22,11,11,5214179,2021-04-21 18:00:00,2021-04-21 16:00:00,Played,335,186212,4423740,4,Wednesday,Sønderjyske,2,,Vejrdata mangler,"Lyngby - SønderjyskE, 0 - 1"
335,5214149,7458,9,11,3,0,2,0,39,0,16.9,0.9128,16,20,6,4,2,2,1,0,3,7,3,1,5,18,6,12,5214149,2021-04-21 20:00:00,2021-04-21 18:00:00,Played,335,186212,4423739,4,Wednesday,Nordsjælland,2,,Vejrdata mangler,"Nordsjælland - Brøndby, 0 - 3"
335,5214149,7453,10,6,2,0,1,3,25,3,15.7,2.189,18,24,10,4,2,4,0,1,3,6,4,1,5,24,9,15,5214149,2021-04-21 20:00:00,2021-04-21 18:00:00,Played,335,186212,4423739,4,Wednesday,Brøndby,1,,Vejrdata mangler,"Nordsjælland - Brøndby, 0 - 3"
335,5214150,7462,13,14,4,0,3,0,37,0,17.2,1.685,11,17,11,4,2,7,0,0,7,6,4,4,5,24,11,13,5214150,2021-04-22 17:45:00,2021-04-22 15:45:00,Played,335,186212,4423739,4,Thursday,Randers,3,,Vejrdata mangler,"AGF - Randers, 2 - 0"
335,5214150,7457,10,11,5,0,3,3,28,2,15.4,1.813,10,15,12,3,2,3,0,2,3,7,3,6,5,19,10,9,5214150,2021-04-22 17:45:00,2021-04-22 15:45:00,Played,335,186212,4423739,4,Thursday,AGF,3,,Vejrdata mangler,"AGF - Randers, 2 - 0"
335,5214181,7473,12,7,7,0,0,2,27,3,18.4,1.863,11,10,16,10,0,6,4,0,1,6,6,1,5,32,18,14,5214181,2021-04-22 18:00:00,2021-04-22 16:00:00,Played,335,186212,4423740,4,Thursday,Vejle,0,,Vejrdata mangler,"Vejle - Horsens, 3 - 0"
335,5214181,7465,3,18,1,0,2,1,23,0,18.3,0.1145,7,10,7,2,0,2,2,0,1,1,0,1,1,23,9,14,5214181,2021-04-22 18:00:00,2021-04-22 16:00:00,Played,335,186212,4423740,4,Thursday,Horsens,2,,Vejrdata mangler,"Vejle - Horsens, 3 - 0"
335,5214151,7455,10,18,4,0,3,3,35,4,18.7,1.627,19,31,10,6,2,5,3,0,2,5,3,2,3,25,8,17,5214151,2021-04-22 20:15:00,2021-04-22 18:15:00,Played,335,186212,4423739,4,Thursday,Midtjylland,3,,Vejrdata mangler,"Midtjylland - København, 4 - 1"
335,5214151,7452,7,12,3,0,2,5,28,1,17.4,0.7396,18,11,11,2,2,3,0,0,3,4,2,5,3,18,7,11,5214151,2021-04-22 20:15:00,2021-04-22 18:15:00,Played,335,186212,4423739,4,Thursday,København,2,,Vejrdata mangler,"Midtjylland - København, 4 - 1"
335,5214183,7473,9,7,3,0,0,2,14,0,17.0,1.685,13,18,11,4,0,4,1,0,4,5,3,0,5,28,15,13,5214183,2021-04-25 14:00:00,2021-04-25 12:00:00,Played,335,186212,4423740,5,Sunday,Vejle,0,,Vejrdata mangler,"SønderjyskE - Vejle, 1 - 0"
335,5214182,7454,9,16,7,0,1,1,23,0,14.6,1.091,9,22,20,3,3,1,0,0,3,8,3,4,5,30,12,18,5214182,2021-04-25 14:00:00,2021-04-25 12:00:00,Played,335,186212,4423740,5,Sunday,AaB,1,,Vejrdata mangler,"Horsens - AaB, 1 - 0"
335,5214182,7465,9,20,6,0,2,5,35,1,14.3,1.075,7,11,15,7,1,3,2,0,1,6,5,5,4,33,19,14,5214182,2021-04-25 14:00:00,2021-04-25 12:00:00,Played,335,186212,4423740,5,Sunday,Horsens,2,,Vejrdata mangler,"Horsens - AaB, 1 - 0"
335,5214183,7499,9,13,3,0,0,0,20,1,15.7,1.385,18,10,6,4,1,3,0,0,4,6,4,3,4,24,11,13,5214183,2021-04-25 14:00:00,2021-04-25 12:00:00,Played,335,186212,4423740,5,Sunday,Sønderjyske,0,,Vejrdata mangler,"SønderjyskE - Vejle, 1 - 0"
335,5214152,7453,8,7,2,0,1,1,28,2,17.8,1.354,17,16,2,3,1,3,1,0,4,5,2,0,3,28,14,14,5214152,2021-04-25 16:00:00,2021-04-25 14:00:00,Played,335,186212,4423739,5,Sunday,Brøndby,1,,Vejrdata mangler,"Brøndby - Randers, 2 - 0"
335,5214152,7462,9,3,10,0,0,1,35,0,18.4,0.5517,12,28,6,2,3,4,1,0,4,5,1,3,1,32,10,22,5214152,2021-04-25 16:00:00,2021-04-25 14:00:00,Played,335,186212,4423739,5,Sunday,Randers,0,,Vejrdata mangler,"Brøndby - Randers, 2 - 0"
335,5214184,7460,5,18,3,0,2,2,30,2,18.1,1.042,6,10,12,2,1,2,0,0,2,3,2,3,2,17,5,12,5214184,2021-04-25 18:00:00,2021-04-25 16:00:00,Played,335,186212,4423740,5,Sunday,OB,2,,Vejrdata mangler,"OB - Lyngby, 2 - 0"
335,5214184,7484,8,14,5,0,1,0,37,0,16.7,0.6289,19,13,17,4,1,3,1,0,3,5,3,4,5,38,15,23,5214184,2021-04-25 18:00:00,2021-04-25 16:00:00,Played,335,186212,4423740,5,Sunday,Lyngby,1,,Vejrdata mangler,"OB - Lyngby, 2 - 0"
335,5214153,7452,10,13,3,0,4,1,39,2,19.1,1.052,12,7,19,4,1,6,1,0,5,4,3,6,3,17,9,8,5214153,2021-04-25 20:00:00,2021-04-25 18:00:00,Played,335,186212,4423739,5,Sunday,København,4,,Vejrdata mangler,"AGF - København, 1 - 2"
335,5214153,7457,16,19,3,0,3,1,22,1,20.4,1.125,16,18,13,6,6,9,3,2,2,7,3,7,6,25,11,14,5214153,2021-04-25 20:00:00,2021-04-25 18:00:00,Played,335,186212,4423739,5,Sunday,AGF,3,,Vejrdata mangler,"AGF - København, 1 - 2"
335,5214154,7458,12,15,5,0,5,2,18,3,13.9,3.26,15,17,8,5,2,1,0,2,3,11,5,0,8,13,9,4,5214154,2021-04-26 19:00:00,2021-04-26 17:00:00,Played,335,186212,4423739,5,Monday,Nordsjælland,5,,Vejrdata mangler,"Nordsjælland - Midtjylland, 3 - 2"
335,5214154,7455,20,8,3,0,2,6,22,2,16.3,1.865,24,30,15,8,4,7,2,0,8,13,6,6,8,19,10,9,5214154,2021-04-26 19:00:00,2021-04-26 17:00:00,Played,335,186212,4423739,5,Monday,Midtjylland,2,,Vejrdata mangler,"Nordsjælland - Midtjylland, 3 - 2"
335,5214185,7465,10,15,3,0,1,1,13,3,19.5,1.946,2,5,14,3,3,5,0,1,3,5,3,4,4,9,2,7,5214185,2021-04-30 16:00:00,2021-04-30 14:00:00,Played,335,186212,4423740,6,Friday,Horsens,1,,Vejrdata mangler,"Horsens - Vejle, 3 - 3"
335,5214185,7473,23,14,8,0,4,2,28,3,17.5,2.278,24,29,15,7,6,6,2,0,10,17,5,5,6,23,9,14,5214185,2021-04-30 16:00:00,2021-04-30 14:00:00,Played,335,186212,4423740,6,Friday,Vejle,4,,Vejrdata mangler,"Horsens - Vejle, 3 - 3"
335,5214186,7454,21,16,3,0,2,5,29,4,16.5,2.877,20,27,8,8,3,7,1,1,9,14,7,2,10,21,9,12,5214186,2021-04-30 18:05:00,2021-04-30 16:05:00,Played,335,186212,4423740,6,Friday,AaB,2,,Vejrdata mangler,"AaB - Lyngby, 4 - 0"
335,5214186,7484,7,8,4,0,0,1,33,0,22.1,0.3527,7,8,16,2,3,6,1,0,2,1,1,0,0,21,9,12,5214186,2021-04-30 18:05:00,2021-04-30 16:05:00,Played,335,186212,4423740,6,Friday,Lyngby,0,,Vejrdata mangler,"AaB - Lyngby, 4 - 0"
335,5214187,7499,14,8,3,0,1,1,30,2,19.2,1.237,14,15,11,6,3,7,3,0,5,7,3,3,4,23,10,13,5214187,2021-05-02 14:00:00,2021-05-02 12:00:00,Played,335,186212,4423740,6,Sunday,Sønderjyske,1,,Vejrdata mangler,"SønderjyskE - OB, 2 - 0"
335,5214187,7460,14,12,10,0,3,2,31,0,19.9,0.9643,14,28,6,6,4,8,3,0,4,6,3,1,4,28,16,12,5214187,2021-05-02 14:00:00,2021-05-02 12:00:00,Played,335,186212,4423740,6,Sunday,OB,3,,Vejrdata mangler,"SønderjyskE - OB, 2 - 0"
335,5214155,7453,19,14,4,0,1,3,22,2,19.9,2.47,23,24,6,7,3,9,1,0,9,10,6,2,8,26,13,13,5214155,2021-05-02 16:00:00,2021-05-02 14:00:00,Played,335,186212,4423739,6,Sunday,Brøndby,1,,Vejrdata mangler,"Randers - Brøndby, 4 - 2"
335,5214155,7462,8,7,3,0,4,1,21,4,16.2,2.663,10,11,14,5,2,3,0,0,1,5,5,2,5,10,7,3,5214155,2021-05-02 16:00:00,2021-05-02 14:00:00,Played,335,186212,4423739,6,Sunday,Randers,4,,Vejrdata mangler,"Randers - Brøndby, 4 - 2"
335,5214156,7458,2,12,2,0,1,3,42,0,9.8,0.8222,20,4,7,1,0,0,0,0,1,2,1,1,2,16,9,7,5214156,2021-05-02 18:00:00,2021-05-02 16:00:00,Played,335,186212,4423739,6,Sunday,Nordsjælland,1,,Vejrdata mangler,"Midtjylland - Nordsjælland, 3 - 0"
335,5214156,7455,19,8,4,0,0,3,31,3,15.7,4.252,19,28,11,8,4,8,4,3,4,11,4,3,8,13,7,6,5214156,2021-05-02 18:00:00,2021-05-02 16:00:00,Played,335,186212,4423739,6,Sunday,Midtjylland,0,,Vejrdata mangler,"Midtjylland - Nordsjælland, 3 - 0"
335,5214157,7457,6,14,8,0,3,3,24,2,20.4,0.5122,12,11,18,4,2,3,2,0,0,3,2,6,2,27,14,13,5214157,2021-05-03 19:00:00,2021-05-03 17:00:00,Played,335,186212,4423739,6,Monday,AGF,3,,Vejrdata mangler,"København - AGF, 3 - 2"
335,5214157,7452,7,19,1,0,4,0,21,3,19.3,2.406,6,9,12,4,1,2,0,0,2,5,4,2,4,18,7,11,5214157,2021-05-03 19:00:00,2021-05-03 17:00:00,Played,335,186212,4423739,6,Monday,København,4,,Vejrdata mangler,"København - AGF, 3 - 2"
335,5214188,7454,10,14,4,0,1,2,21,0,15.0,1.058,22,22,5,2,2,2,0,0,6,8,2,1,7,32,16,16,5214188,2021-05-07 19:00:00,2021-05-07 17:00:00,Played,335,186212,4423740,7,Friday,AaB,1,,Vejrdata mangler,"OB - AaB, 1 - 0"
335,5214188,7460,11,6,5,0,2,0,22,1,16.3,1.962,9,19,14,3,2,4,1,1,5,7,2,2,6,19,6,13,5214188,2021-05-07 19:00:00,2021-05-07 17:00:00,Played,335,186212,4423740,7,Friday,OB,2,,Vejrdata mangler,"OB - AaB, 1 - 0"
335,5214189,7484,13,15,9,0,2,1,35,3,18.7,1.417,9,20,15,4,5,7,2,1,3,6,2,4,5,28,14,14,5214189,2021-05-09 14:00:00,2021-05-09 12:00:00,Played,335,186212,4423740,7,Sunday,Lyngby,2,,Vejrdata mangler,"Lyngby - Horsens, 3 - 4"
335,5214189,7465,7,17,1,0,2,1,19,4,16.8,1.285,11,6,15,4,0,2,0,0,3,5,4,3,3,13,9,4,5214189,2021-05-09 14:00:00,2021-05-09 12:00:00,Played,335,186212,4423740,7,Sunday,Horsens,2,,Vejrdata mangler,"Lyngby - Horsens, 3 - 4"
335,5214190,7473,16,16,4,0,2,1,28,4,18.4,2.068,26,22,9,6,3,8,4,1,6,8,2,1,5,18,9,9,5214190,2021-05-09 14:00:00,2021-05-09 12:00:00,Played,335,186212,4423740,7,Sunday,Vejle,2,,Vejrdata mangler,"Vejle - SønderjyskE, 4 - 2"
335,5214190,7499,12,9,5,0,3,1,29,2,21.3,1.663,15,13,15,8,1,7,5,1,2,5,3,2,4,18,6,12,5214190,2021-05-09 14:00:00,2021-05-09 12:00:00,Played,335,186212,4423740,7,Sunday,Sønderjyske,3,,Vejrdata mangler,"Vejle - SønderjyskE, 4 - 2"
335,5214158,7462,8,12,4,0,4,3,19,0,14.1,0.7676,9,18,10,4,2,1,0,0,2,7,4,2,6,25,10,15,5214158,2021-05-09 16:00:00,2021-05-09 14:00:00,Played,335,186212,4423739,7,Sunday,Randers,4,,Vejrdata mangler,"Randers - AGF, 0 - 1"
335,5214158,7457,14,10,9,0,2,0,23,1,15.1,2.286,15,29,12,2,3,4,0,0,9,10,2,2,8,20,10,10,5214158,2021-05-09 16:00:00,2021-05-09 14:00:00,Played,335,186212,4423739,7,Sunday,AGF,2,,Vejrdata mangler,"Randers - AGF, 0 - 1"
335,5214159,7453,8,9,4,0,1,3,19,3,15.6,2.315,17,10,7,3,0,3,1,1,4,5,2,0,3,19,9,10,5214159,2021-05-09 18:00:00,2021-05-09 16:00:00,Played,335,186212,4423739,7,Sunday,Brøndby,1,,Vejrdata mangler,"Brøndby - Midtjylland, 3 - 1"
335,5214159,7455,10,7,3,1,0,1,16,1,16.3,1.328,15,18,8,1,2,2,0,0,7,8,1,2,4,22,14,8,5214159,2021-05-09 18:00:00,2021-05-09 16:00:00,Played,335,186212,4423739,7,Sunday,Midtjylland,1,,Vejrdata mangler,"Brøndby - Midtjylland, 3 - 1"
335,5214160,7452,21,9,4,0,3,3,26,2,16.3,3.845,26,29,10,7,4,7,0,0,9,14,7,3,9,17,9,8,5214160,2021-05-10 19:00:00,2021-05-10 17:00:00,Played,335,186212,4423739,7,Monday,København,3,,Vejrdata mangler,"Nordsjælland - København, 2 - 2"
335,5214160,7458,12,10,4,0,1,0,29,2,18.3,1.012,7,13,8,6,1,6,2,0,5,6,4,1,4,16,8,8,5214160,2021-05-10 19:00:00,2021-05-10 17:00:00,Played,335,186212,4423739,7,Monday,Nordsjælland,1,,Vejrdata mangler,"Nordsjælland - København, 2 - 2"
335,5214191,7460,14,15,6,0,4,2,34,2,12.8,2.976,20,24,9,5,2,3,0,0,7,11,5,2,10,30,11,19,5214191,2021-05-14 19:00:00,2021-05-14 17:00:00,Played,335,186212,4423740,8,Friday,OB,4,,Vejrdata mangler,"Vejle - OB, 2 - 2"
335,5214191,7473,14,9,3,0,3,1,40,2,19.4,0.9831,24,16,15,7,4,6,4,0,3,8,3,2,5,14,7,7,5214191,2021-05-14 19:00:00,2021-05-14 17:00:00,Played,335,186212,4423740,8,Friday,Vejle,3,,Vejrdata mangler,"Vejle - OB, 2 - 2"
335,5214161,7455,21,10,7,0,1,2,32,1,20.8,1.657,22,27,13,9,4,13,5,0,8,8,4,8,7,26,10,16,5214161,2021-05-16 13:00:00,2021-05-16 11:00:00,Played,335,186212,4423739,8,Sunday,Midtjylland,1,,Vejrdata mangler,"Midtjylland - Randers, 1 - 1"
335,5214161,7462,4,14,3,0,5,1,22,1,14.2,0.9112,6,6,9,1,1,1,0,0,2,3,1,4,3,17,7,10,5214161,2021-05-16 13:00:00,2021-05-16 11:00:00,Played,335,186212,4423739,8,Sunday,Randers,5,,Vejrdata mangler,"Midtjylland - Randers, 1 - 1"
335,5214192,7465,6,18,3,0,2,0,22,1,15.1,0.6591,8,9,12,2,2,2,0,0,2,4,2,2,4,19,9,10,5214192,2021-05-16 14:00:00,2021-05-16 12:00:00,Played,335,186212,4423740,8,Sunday,Horsens,2,,Vejrdata mangler,"AaB - Horsens, 1 - 1"
335,5214192,7454,7,13,3,0,1,1,28,1,13.5,1.549,18,16,16,4,0,1,1,0,3,6,3,0,5,37,23,14,5214192,2021-05-16 14:00:00,2021-05-16 12:00:00,Played,335,186212,4423740,8,Sunday,AaB,1,,Vejrdata mangler,"AaB - Horsens, 1 - 1"
335,5214162,7452,19,9,4,0,2,3,44,2,19.7,1.62,29,28,12,2,8,8,0,0,9,11,2,2,6,18,9,9,5214162,2021-05-16 16:00:00,2021-05-16 14:00:00,Played,335,186212,4423739,8,Sunday,København,2,,Vejrdata mangler,"København - Brøndby, 2 - 1"
335,5214162,7453,7,13,1,1,5,1,19,1,19.8,0.5223,9,11,9,2,2,4,0,1,2,3,2,4,2,26,8,18,5214162,2021-05-16 16:00:00,2021-05-16 14:00:00,Played,335,186212,4423739,8,Sunday,Brøndby,6,,Vejrdata mangler,"København - Brøndby, 2 - 1"
335,5214163,7458,7,11,4,0,3,0,29,1,17.4,1.028,9,15,9,3,1,2,1,1,2,5,2,1,4,23,10,13,5214163,2021-05-16 18:00:00,2021-05-16 16:00:00,Played,335,186212,4423739,8,Sunday,Nordsjælland,3,,Vejrdata mangler,"AGF - Nordsjælland, 3 - 1"
335,5214163,7457,13,9,7,0,2,2,19,3,15.5,2.737,19,18,10,8,5,4,2,0,0,9,6,4,8,19,8,11,5214163,2021-05-16 18:00:00,2021-05-16 16:00:00,Played,335,186212,4423739,8,Sunday,AGF,2,,Vejrdata mangler,"AGF - Nordsjælland, 3 - 1"
335,5214193,7484,16,8,7,0,0,1,35,0,16.3,2.275,20,22,15,6,3,5,0,0,7,11,6,1,8,14,8,6,5214193,2021-05-17 19:00:00,2021-05-17 17:00:00,Played,335,186212,4423740,8,Monday,Lyngby,0,,Vejrdata mangler,"SønderjyskE - Lyngby, 2 - 0"
335,5214193,7499,17,17,3,0,1,3,32,2,21.4,1.183,21,14,8,6,5,9,2,0,6,8,4,1,2,16,4,12,5214193,2021-05-17 19:00:00,2021-05-17 17:00:00,Played,335,186212,4423740,8,Monday,Sønderjyske,1,,Vejrdata mangler,"SønderjyskE - Lyngby, 2 - 0"
335,5214194,7473,6,13,4,1,2,2,28,1,22.8,0.4606,5,11,10,5,1,5,4,0,0,1,1,3,1,16,8,8,5214194,2021-05-19 18:00:00,2021-05-19 16:00:00,Played,335,186212,4423740,9,Wednesday,Vejle,3,,Vejrdata mangler,"AaB - Vejle, 2 - 1"
335,5214194,7454,13,10,4,0,3,4,30,2,16.9,1.465,15,22,13,6,2,5,3,0,5,8,3,3,5,26,15,11,5214194,2021-05-19 18:00:00,2021-05-19 16:00:00,Played,335,186212,4423740,9,Wednesday,AaB,3,,Vejrdata mangler,"AaB - Vejle, 2 - 1"
335,5214164,7462,15,12,3,0,1,2,21,1,17.4,2.196,16,20,10,8,3,7,1,0,4,8,7,2,7,23,10,13,5214164,2021-05-19 18:00:00,2021-05-19 16:00:00,Played,335,186212,4423739,9,Wednesday,Randers,1,,Vejrdata mangler,"Nordsjælland - Randers, 2 - 1"
335,5214164,7458,5,11,2,1,1,3,27,2,22.0,0.4654,12,11,11,2,1,2,1,0,2,3,1,1,1,15,8,7,5214164,2021-05-19 18:00:00,2021-05-19 16:00:00,Played,335,186212,4423739,9,Wednesday,Nordsjælland,2,,Vejrdata mangler,"Nordsjælland - Randers, 2 - 1"
335,5214165,7452,13,13,3,0,2,1,33,4,12.5,3.299,17,21,13,9,2,2,2,0,2,11,7,2,7,20,10,10,5214165,2021-05-19 20:00:00,2021-05-19 18:00:00,Played,335,186212,4423739,9,Wednesday,København,2,,Vejrdata mangler,"København - Midtjylland, 4 - 2"
335,5214165,7455,10,13,2,1,3,0,25,2,15.3,1.889,13,14,13,5,2,2,0,0,3,8,5,6,4,18,10,8,5214165,2021-05-19 20:00:00,2021-05-19 18:00:00,Played,335,186212,4423739,9,Wednesday,Midtjylland,4,,Vejrdata mangler,"København - Midtjylland, 4 - 2"
335,5214196,7484,13,12,10,0,1,2,34,1,19.4,0.793,11,18,13,4,3,8,3,2,4,5,1,3,2,25,11,14,5214196,2021-05-20 18:00:00,2021-05-20 16:00:00,Played,335,186212,4423740,9,Thursday,Lyngby,1,,Vejrdata mangler,"Lyngby - OB, 1 - 2"
335,5214195,7465,9,10,5,0,2,1,21,1,16.9,1.292,9,18,12,2,5,3,0,0,2,6,2,3,5,22,18,4,5214195,2021-05-20 18:00:00,2021-05-20 16:00:00,Played,335,186212,4423740,9,Thursday,Horsens,2,,Vejrdata mangler,"Horsens - SønderjyskE, 1 - 2"
335,5214195,7499,10,12,6,0,2,1,27,2,21.6,1.111,19,9,10,3,5,7,1,0,2,3,2,0,2,22,10,12,5214195,2021-05-20 18:00:00,2021-05-20 16:00:00,Played,335,186212,4423740,9,Thursday,Sønderjyske,2,,Vejrdata mangler,"Horsens - SønderjyskE, 1 - 2"
335,5214196,7460,8,13,2,0,2,1,22,2,18.9,0.9141,12,14,12,4,1,3,0,0,3,5,4,2,3,23,11,12,5214196,2021-05-20 18:00:00,2021-05-20 16:00:00,Played,335,186212,4423740,9,Thursday,OB,2,,Vejrdata mangler,"Lyngby - OB, 1 - 2"
335,5214166,7457,20,18,10,0,2,1,34,1,15.7,3.199,10,30,11,9,3,7,3,0,8,13,6,4,10,29,14,15,5214166,2021-05-20 20:00:00,2021-05-20 18:00:00,Played,335,186212,4423739,9,Thursday,AGF,2,,Vejrdata mangler,"AGF - Brøndby, 1 - 2"
335,5214166,7453,6,13,1,1,3,0,18,2,21.7,0.4566,4,8,18,3,2,2,1,0,1,4,2,7,1,23,15,8,5214166,2021-05-20 20:00:00,2021-05-20 18:00:00,Played,335,186212,4423739,9,Thursday,Brøndby,4,,Vejrdata mangler,"AGF - Brøndby, 1 - 2"
335,5214199,7460,10,14,6,0,0,0,26,4,17.8,1.552,17,16,16,6,1,5,2,0,3,5,4,4,4,18,5,13,5214199,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,OB,0,,Vejrdata mangler,"OB - Horsens, 4 - 0"
335,5214199,7465,7,17,1,0,1,0,29,0,25.3,0.3333,17,8,14,1,0,6,1,0,6,1,0,2,1,16,9,7,5214199,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,Horsens,1,,Vejrdata mangler,"OB - Horsens, 4 - 0"
335,5214198,7484,18,19,9,0,2,2,34,2,21.1,2.016,19,22,13,7,5,10,2,0,6,8,5,2,6,19,8,11,5214198,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,Lyngby,2,,Vejrdata mangler,"Vejle - Lyngby, 2 - 2"
335,5214198,7473,12,15,5,0,5,1,37,2,14.7,1.844,18,26,19,5,3,4,0,1,3,8,5,1,6,21,12,9,5214198,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,Vejle,5,,Vejrdata mangler,"Vejle - Lyngby, 2 - 2"
335,5214197,7499,11,8,3,0,1,3,30,0,18.0,1.312,16,12,10,2,2,5,1,0,7,6,1,1,5,30,12,18,5214197,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,Sønderjyske,1,,Vejrdata mangler,"SønderjyskE - AaB, 0 - 4"
335,5214197,7454,12,12,5,0,3,3,15,4,15.7,1.956,12,16,7,6,4,5,0,0,2,7,6,1,5,27,13,14,5214197,2021-05-24 14:00:00,2021-05-24 12:00:00,Played,335,186212,4423740,10,Monday,AaB,3,,Vejrdata mangler,"SønderjyskE - AaB, 0 - 4"
335,5214167,7458,3,10,1,0,0,2,23,0,17.1,0.2269,7,6,5,2,0,2,2,0,1,1,0,0,0,17,8,9,5214167,2021-05-24 17:00:00,2021-05-24 15:00:00,Played,335,186212,4423739,10,Monday,Nordsjælland,0,,Vejrdata mangler,"Brøndby - Nordsjælland, 2 - 0"
335,5214168,7455,13,3,2,0,0,0,39,4,16.4,1.944,20,22,10,6,1,4,1,0,6,9,5,2,5,21,14,7,5214168,2021-05-24 17:00:00,2021-05-24 15:00:00,Played,335,186212,4423739,10,Monday,Midtjylland,0,,Vejrdata mangler,"Midtjylland - AGF, 4 - 0"
335,5214168,7457,10,10,4,0,1,1,32,0,18.0,1.327,19,15,3,2,4,6,0,0,4,4,2,1,4,22,9,13,5214168,2021-05-24 17:00:00,2021-05-24 15:00:00,Played,335,186212,4423739,10,Monday,AGF,1,,Vejrdata mangler,"Midtjylland - AGF, 4 - 0"
